Date,Open,High,Low,Close,Adj Close,Volume,OBV,12_day_EMA,30_day_EMA,MACD,Change,Gain,Loss ,Avg Gain,Avg Loss,RS,RSI
2016-08-02,39.810001,40.049999,38.799999,39.790001,35.41399,7145800,-18171300,40.83583333,42.12866647,-1.292833133,0.18,0.390534,0,0.105772286,0.344999786,0.306586527,23.46469372
2016-08-03,39.82,40.34,39.5,40.310001,35.876812,8586700,-9584600,40.6358335,41.97899987,-1.343166367,0.52,0.829925,0,0.162145786,0.344999786,0.469988077,31.97223737
2016-08-04,40.169998,40.459999,39.66,40.099998,35.689896,6914900,-16499500,40.485,41.84933307,-1.364333067,-0.210003,0,0.210003,0.142967714,0.354285643,0.403537984,28.75148293
2016-08-05,40.290001,40.639999,39.919998,40.599998,36.134907,8736100,-7763400,40.36583325,41.6816663,-1.31583305,0.5,0.097625,0,0.149940929,0.337857071,0.443799884,30.73832383
2016-08-08,40.98,41.799999,40.91,41.560001,36.989338,9679500,1916100,40.40916658,41.62799973,-1.21883315,0.960003,0.561432,0,0.190043214,0.280714286,0.676998727,40.36966254
2016-08-09,41.740002,41.93,41.040001,41.240002,36.704521,7076600,-5160500,40.44916692,41.64333317,-1.19416625,-0.319999,0.097626,0.319999,0.1970165,0.303571357,0.648995682,39.35702738
2016-08-10,41.450001,41.540001,40.5,40.599998,36.134907,6375500,-11536000,40.47916658,41.59833307,-1.119166483,-0.640004,0,0.640004,0.1970165,0.278571786,0.707237811,41.42585213
2016-08-11,40.790001,41.709999,40.32,41.389999,36.83802,8784800,-2751200,40.52916642,41.51433303,-0.985166617,0.790001,1.025177,0,0.2545525,0.258571571,0.984456638,49.60837236
2016-08-12,41.549999,41.650002,41.18,41.369999,36.820217,4948800,-7700000,40.63749967,41.43999973,-0.802500067,-0.02,0.618393,0.02,0.298723429,0.222857571,1.340423065,57.27268224
2016-08-15,41.66,42.240002,41.57,42.18,37.541145,5896200,-1803800,40.79749983,41.39566647,-0.598166633,0.810001,0.49633,0,0.334175571,0.222857571,1.499502884,59.99204456
2016-08-16,42.18,43.060001,41.759998,42.860001,38.146366,10973800,9170000,40.96749992,41.43433313,-0.466833217,0.680001,0,0,0.334175571,0.171428929,1.949353436,66.09426366
2016-08-17,42.689999,43.25,42.400002,43.200001,38.448971,8857700,18027700,41.26666658,41.47766643,-0.21099985,0.34,0.550873,0,0.373523643,0.171428929,2.178883378,68.54241314
2016-08-18,43.34,43.689999,43.139999,43.59,38.796078,6991500,25019200,41.58333317,41.54699983,0.036333333,0.389999,1.093544,0,0.411532786,0.171428929,2.400602917,70.59344992
2016-08-19,43.279999,43.48,43.02,43.32,38.555771,6190100,18829100,41.83416642,41.58099987,0.25316655,-0.27,0,0.27,0.411532786,0.104286143,3.94618858,79.78241258
2016-08-22,42.740002,42.93,42.310001,42.630001,37.941654,6179600,12649500,42.045,41.58699987,0.458000133,-0.689999,0,0.689999,0.3836375,0.153571786,2.498098842,71.41304333
2016-08-23,42.599998,43.330002,42.459999,43.220001,38.466766,6179700,18829200,42.26333358,41.5676666,0.695666983,0.59,0,0,0.324357143,0.153571786,2.112088112,67.86723371
2016-08-24,42.959999,43.369999,42.849998,42.959999,38.235363,5511400,13317800,42.38000008,41.5706666,0.809333483,-0.260002,0.427552,0.260002,0.354896571,0.157143143,2.258428618,69.31036039
2016-08-25,42.900002,43.029999,42.419998,42.779999,38.075153,4504900,8812900,42.50833317,41.56266657,0.9456666,-0.18,0,0.18,0.347923357,0.170000286,2.046604543,67.17657359
2016-08-26,42.900002,43.290001,42.139999,42.299999,37.647949,5654600,3158300,42.64999992,41.54133323,1.108666683,-0.48,0,0.48,0.307821071,0.204286,1.506814324,60.10873281
2016-08-29,42.18,42.470001,42.02,42.349998,37.692451,4461000,7619300,42.72999983,41.5293332,1.200666633,0.049999,0.600235,0,0.343721714,0.181428929,1.894525403,65.45202198
2016-08-30,42.59,42.869999,42.099998,42.23,37.585651,5425200,2194100,42.80166658,41.53999987,1.261666717,-0.119998,0,0.119998,0.343721714,0.144285643,2.38223088,70.43371563
2016-08-31,42.060001,42.130001,40.77,41.049999,36.535423,8770600,-6576500,42.70749983,41.5073332,1.200166633,-1.180001,0,1.180001,0.270494786,0.228571429,1.183414689,54.20017988
2016-09-01,40.900002,41.099998,40.130001,40.599998,36.134907,7536600,-14113100,42.51916625,41.49266643,1.026499817,-0.450001,0,0.450001,0.226323857,0.259285786,0.872874139,46.6061291
2016-09-02,41.150002,41.310001,40.82,40.919998,36.419716,5606700,-8506400,42.329166,41.49799977,0.831166233,0.32,0.592003,0,0.233157643,0.259285786,0.899230331,47.34709195
2016-09-06,41.040001,41.23,40.610001,41,36.490932,6654500,-1851900,42.11333267,41.52333303,0.589999633,0.080002,1.23333,0,0.321252643,0.259285786,1.238990568,55.33701597
2016-09-07,41.220001,41.5,41.02,41.48,36.918125,6368800,4516900,41.95999933,41.546333,0.413666333,0.48,0.369995,0,0.308332786,0.259285786,1.189161932,54.32041892
2016-09-08,41.919998,43.34,41.669998,43.279999,38.520164,10714900,15231800,42.01416583,41.65333297,0.360832867,1.799999,1.019539,0,0.303046714,0.259285786,1.168774884,53.89101895
2016-09-09,42.830002,43.43,42.220001,42.25,37.603455,12586100,2645700,41.93333242,41.71966637,0.21366605,-1.029999,0,1.029999,0.303046714,0.313571429,0.96643599,49.14657761
2016-09-12,41.970001,43.130001,41.560001,42.669998,37.977257,10222600,12868300,41.90916567,41.78133297,0.1278327,0.419998,0.805763,0,0.360601214,0.264285786,1.364436657,57.70662762
2016-09-13,41.919998,42.02,40.669998,41.009998,36.499813,11732300,1136000,41.76166558,41.82799953,-0.06633395,-1.66,0,1.66,0.360601214,0.382857214,0.941868667,48.50321152
2016-09-14,40.860001,41.450001,39.880001,39.990002,35.591999,10031800,-8895800,41.56916583,41.83466623,-0.2655004,-1.019996,0,1.019996,0.330061786,0.4371425,0.755043918,43.02136889
2016-09-15,40.009998,40.490002,39.77,40.029999,35.62759,7802700,-1093100,41.37583258,41.82533283,-0.44950025,0.039997,0.887986,0,0.393489357,0.424285357,0.927416774,48.11708533
2016-09-16,39.619999,39.98,39.5,39.869999,35.485191,9604200,-10697300,41.17916583,41.8176662,-0.638500367,-0.16,0,0.16,0.393489357,0.401428214,0.98022347,49.50064902
2016-09-19,40.119999,40.240002,39.279999,39.279999,34.960075,5424200,-16121500,41.03166583,41.77366623,-0.7420004,-0.59,0.164467,0.59,0.362363071,0.443571071,0.816922235,44.96187119
2016-09-20,39.330002,39.830002,39,39.009998,34.719772,5877200,-21998700,40.89916583,41.68866613,-0.7895003,-0.270001,0,0.270001,0.362363071,0.454285571,0.79765481,44.3719676
2016-09-21,39.48,40.130001,39.34,40.060001,35.654301,6385800,-15612900,40.82749942,41.64933277,-0.82183335,1.050003,1.586861,0,0.475710286,0.369999786,1.28570422,56.24980734
2016-09-22,40.75,41.330002,40.75,41.02,36.508724,7920200,-7692700,40.82916608,41.66333283,-0.83416675,0.959999,0.287796,0,0.496267143,0.337856857,1.46886805,59.49560772
2016-09-23,40.360001,41.209999,39.599998,39.939999,35.547501,8530000,-16222700,40.70083267,41.6149995,-0.914166833,-1.080001,0,1.080001,0.453981214,0.414999786,1.093931201,52.24293905
2016-09-26,40.080002,40.77,39.990002,40.02,35.618702,4985900,-11236800,40.42916608,41.56999953,-1.14083345,0.080001,0,0,0.365886214,0.414999786,0.881653983,46.85526621
2016-09-27,39.540001,39.599998,39,39.43,35.09359,7796400,-19033200,40.19416608,41.47833287,-1.284166783,-0.59,0.164459,0.59,0.351205071,0.457142643,0.768261453,43.44727708
2016-09-28,39.599998,42.27,39.119999,42.18,37.541145,13568400,-5464800,40.15333292,41.45566617,-1.30233325,2.75,2.606415,0,0.464553357,0.457142643,1.016210945,50.4020151
2016-09-29,41.970001,44.16,41.970001,43.66,38.858379,16585900,11121100,40.37416642,41.47099947,-1.09683305,1.48,0,0,0.464553357,0.383571286,1.211126521,54.77418455
2016-09-30,43.82,44.119999,43.23,43.470001,38.689274,8814000,2307100,40.66416633,41.4669995,-0.802833167,-0.189999,1.356651,0.189999,0.5039025,0.397142643,1.268819929,55.92422355
2016-10-03,43.68,43.810001,42.799999,43.43,38.653671,5244200,-2937100,40.94749975,41.47066617,-0.523166417,-0.040001,0,0.040001,0.5039025,0.281428429,1.790517406,64.16435183
2016-10-04,43.43,43.540001,42.59,42.869999,38.155262,6263800,-9200900,41.19749975,41.4786661,-0.28116635,-0.560001,0,0.560001,0.5039025,0.248571643,2.027192218,66.96608844
2016-10-05,43.5,44.119999,43.310001,43.91,39.080883,6424100,-2776800,41.58333317,41.50166607,0.0816671,1.040001,0.789321,0,0.496855,0.248571643,1.998840231,66.65377536
2016-10-06,44.07,44.560001,43.529999,44.52,39.623802,8231600,5454800,42.0425,41.5536661,0.4888339,0.61,0,0,0.496855,0.237143071,2.095169794,67.69159475
2016-10-07,44.5,44.689999,44.02,44.220001,39.356792,8281700,-2826900,42.38916667,41.60166617,0.7875005,-0.299999,0.073983,0.299999,0.490391857,0.216428714,2.265835467,69.37996387
2016-10-10,44.630001,45.040001,44.360001,44.389999,39.508091,9102100,6275200,42.66999992,41.67133283,0.998667083,0.169998,1.405998,0,0.590820286,0.197142929,2.996913408,74.9806939
2016-10-11,44.32,44.59,43.18,43.330002,38.564678,6899400,-624200,42.95250017,41.70399963,1.248500533,-1.059997,0,1.059997,0.477473071,0.272857,1.749902224,63.63507068
2016-10-12,43.169998,43.540001,42.57,43.470001,38.689274,5759100,5134900,43.24000025,41.745333,1.49466725,0.139999,0,0,0.456916214,0.272857,1.674562918,62.6107132
2016-10-13,42.650002,42.689999,41.869999,42.150002,37.731449,7443500,-2308600,43.46666708,41.78199977,1.684667317,-1.319999,0,1.319999,0.456916214,0.289999714,1.575574704,61.17371403
2016-10-14,42.349998,42.740002,41.639999,41.669998,37.301762,6571300,-8879900,43.42416692,41.81766643,1.606500483,-0.480004,0.238449,0.480004,0.473948286,0.324285714,1.461514538,59.37460517
2016-10-17,41.580002,41.82,40.82,41.099998,36.791519,5645300,-14525200,43.21083342,41.82366643,1.387166983,-0.57,0.230217,0.57,0.478645286,0.322857143,1.482529647,59.71850724
2016-10-18,41.59,41.619999,40.369999,40.650002,36.388691,6896900,-21422100,42.9758335,41.81199983,1.163833667,-0.449996,0.353561,0.449996,0.317727143,0.354999714,0.895006757,47.22973961
2016-10-19,40.959999,42.099998,40.880001,41.720001,37.346523,9634100,-11788000,42.83333358,41.81999987,1.013333717,1.069999,0.394631,0,0.345915071,0.354999714,0.974409435,49.35194381
2016-10-20,41.380001,42.07,41.09,41.490002,37.140629,6446100,-18234100,42.71833383,41.7603333,0.958000533,-0.229999,0,0.229999,0.249011429,0.357856857,0.695840876,41.03220331
2016-10-21,41.169998,41.599998,40.959999,41.540001,37.18539,5553200,-12680900,42.52083392,41.73666667,0.78416725,0.049999,0,0,0.249011429,0.354999643,0.701441351,41.22630207
2016-10-24,41.869999,42.560001,41.639999,42.240002,37.812008,9333800,-3347100,42.33083408,41.72233347,0.608500617,0.700001,0,0,0.249011429,0.314999571,0.790513549,44.15010147
2016-10-25,42.130001,42.650002,41.77,41.810001,37.427082,6268300,-9615400,42.13000075,41.74900023,0.381000517,-0.430001,0.090439,0.430001,0.199091286,0.345713929,0.57588448,36.54357203
2016-10-26,41.25,42.290001,41.130001,41.799999,37.418137,8420200,-18035600,41.91416742,41.80933347,0.10483395,-0.010002,0.34533,0.010002,0.223757714,0.346428357,0.645898955,39.24292881
2016-10-27,42.189999,44.849998,42.150002,44,39.387505,16604200,-1431400,41.97000058,41.94166683,0.02833375,2.200001,0,0,0.218473214,0.324999857,0.672225569,40.19945524
2016-10-28,44.700001,45.84,44.290001,44.970001,40.255829,18410500,16979100,42.09500058,42.1116669,-0.016666317,0.970001,3.206642,0,0.347090643,0.324999857,1.067971679,51.64343834
2016-10-31,44.759998,44.799999,43.25,43.450001,38.895168,11284000,5695100,42.20333383,42.25066697,-0.047333133,-1.52,0.764641,1.52,0.401707857,0.357857214,1.122536702,52.88656261
2016-11-01,43.970001,44.07,42.540001,43.540001,38.975731,8954800,14649900,42.35916742,42.40166707,-0.04249965,0.09,1.42244,0,0.503310714,0.357857214,1.406456804,58.44512986
2016-11-02,42.919998,43.560001,42.349998,43.23,38.698227,7498400,7151500,42.53666758,42.5073337,0.029333883,-0.310001,0,0.310001,0.503310714,0.2857145,1.761586178,63.78892652
2016-11-03,43.459999,44.009998,43.09,43.599998,39.029442,6653900,13805400,42.78250058,42.59333363,0.18916695,0.369998,0,0,0.486278643,0.2514285,1.934063334,65.91757279
2016-11-04,43.34,43.799999,42.68,42.759998,38.2775,7323000,6482400,42.869167,42.6873336,0.1818334,-0.84,0,0.84,0.469834571,0.270714214,1.735537132,63.44410798
2016-11-07,43.5,44,43.18,43.919998,39.315891,5780400,12262800,43.07166667,42.81733353,0.254333133,1.16,1.702004,0,0.566151929,0.238571643,2.373089786,70.35359082
2016-11-08,43.630001,44.849998,43.5,44.330002,39.682915,6343200,18606000,43.30416675,42.98066693,0.323499817,0.410004,0.361778,0,0.563805286,0.238571643,2.363253567,70.26688651
2016-11-09,43.470001,46.209999,43.389999,45.73,40.93615,10856700,29462700,43.59499992,43.09900027,0.49599965,1.399998,0.287766,0,0.58436,0.222143143,2.630556102,72.45601027
2016-11-10,45.669998,45.740002,44.349998,44.779999,40.085743,11182100,18280600,43.84249975,43.13633357,0.706166183,-0.950001,0.123314,0.950001,0.593168143,0.290000357,2.045404871,67.16364351
2016-11-11,44.310001,44.68,43.419998,43.939999,39.333794,8155500,10125100,44.02083308,43.15200017,0.868832917,-0.84,0,0.84,0.593168143,0.350000357,1.694764394,62.89100441
2016-11-14,43.580002,44.259998,43.419998,44.130001,39.503883,10020100,20145200,44.0316665,43.17533353,0.856332967,0.190002,0,0,0.586708214,0.319286,1.837563232,64.75849458
2016-11-15,44.25,45.59,44.25,45.279999,40.533321,11199700,31344900,44.05749967,43.25566687,0.8018328,1.149998,1.948662,0,0.701231929,0.318571571,2.201175472,68.761475
2016-11-16,45.16,45.650002,44.18,44.380001,39.727673,6800600,24544300,44.13499967,43.27133357,0.8636661,-0.899998,0.390304,0.899998,0.729110786,0.382857143,1.904393844,65.56940781
2016-11-17,44.799999,45.080002,43.5,43.610001,39.038387,6757600,17786700,44.140833,43.24100027,0.899832733,-0.77,0,0.77,0.500064929,0.437857143,1.142073247,53.31625558
2016-11-18,43.709999,44.959999,43.669998,44.759998,40.067833,8429400,26216100,44.26833283,43.25900017,1.009332667,1.149997,0.896881,0,0.509510643,0.329285714,1.547320825,60.74306816
2016-11-21,45.639999,46.5,45.540001,46.360001,41.500114,9890700,36106800,44.49833308,43.3246669,1.173666183,1.600003,0.813835,0,0.466038857,0.329285714,1.415302386,58.5973166
2016-11-22,46.290001,46.689999,45.279999,46.07,41.240517,7255500,28851300,44.77416658,43.41600017,1.358166417,-0.290001,0.365395,0.290001,0.4921385,0.327857143,1.501076035,60.01720915
2016-11-23,45.720001,46.450001,45.529999,46.299999,41.4464,4870600,33721900,44.9725,43.51033343,1.462166567,0.229999,0.315567,0,0.514679,0.327857143,1.569827015,61.08687495
2016-11-25,45.799999,46.040001,45.169998,45.75,40.954044,3494400,30227500,45.09083317,43.63033337,1.4604998,-0.549999,0,0.549999,0.514679,0.307142786,1.675699459,62.62659483
2016-11-28,46.720001,46.849998,45.389999,45.5,40.730263,9429500,20798000,45.0716665,43.7580001,1.3136664,-0.25,0,0.25,0.393107286,0.324999929,1.209561146,54.74214407
2016-11-29,44.470001,44.549999,43.830002,44.23,39.593391,9376700,11421300,45.02583325,43.8623335,1.16349975,-1.27,0,1.27,0.367266,0.415714214,0.883457884,46.90616612
2016-11-30,46.299999,49.32,46.23,48.52,43.433681,20897800,32319100,45.4075,44.12466677,1.282833233,4.29,1.843575,0,0.478395214,0.415714214,1.150779063,53.5052197
2016-12-01,50.139999,50.150002,48.040001,48.220001,43.165127,11105900,21213200,45.74833333,44.34133343,1.4069999,-0.299999,1.436676,0.299999,0.572206786,0.3692855,1.549497031,60.7765772
2016-12-02,48.049999,48.48,47.73,48.119999,43.075603,5805000,15408200,45.985,44.56233333,1.422666667,-0.100002,0,0.100002,0.572206786,0.3164285,1.808328852,64.39163457
2016-12-05,48.830002,50.099998,48.630001,48.880001,43.755943,8860700,24268900,46.36,44.807,1.553,0.760002,0.207611,0,0.587036143,0.3164285,1.855193647,64.97610588
2016-12-06,48.470001,50.049999,48.130001,49.900002,44.669022,7168300,31437200,46.88416675,45.06233333,1.821833417,1.020001,0,0,0.447846,0.3164285,1.415314992,58.59753269
2016-12-07,49.459999,50.040001,49.25,49.900002,44.669022,9074300,22362900,47.31250042,45.33200003,1.980500383,0,1.395157,0,0.519621214,0.252142929,2.060820095,67.32901742
2016-12-08,50.09,50.18,48.919998,49.779999,44.5616,5904600,16458300,47.59750025,45.59800003,1.999500217,-0.120003,0.606216,0.120003,0.562922357,0.205714571,2.736424324,73.23644444
2016-12-09,49.970001,50.82,49.82,50.77,45.447811,6126100,22584400,47.98916692,45.8236667,2.165500217,0.990001,0.531502,0,0.536823857,0.205714571,2.609556792,72.29576766
2016-12-12,52.16,53.099998,51.27,51.380001,45.993874,10748300,33332700,48.41250042,46.03733337,2.37516705,0.610001,1.11277,0,0.558176357,0.205714571,2.713353522,73.07016437
2016-12-13,52.259998,53.169998,51.630001,52.639999,47.121773,7962200,41294900,48.986667,46.34366663,2.643000367,1.259998,0.224228,0,0.548093,0.185000214,2.962661433,74.76443504
2016-12-14,52.240002,52.619999,51.380001,51.490002,46.092342,8596500,32698400,49.48583383,46.60866667,2.877167167,-1.149997,0,1.149997,0.5255525,0.267142857,1.967308824,66.29942957
